Date,Region,Category,Units_Sold,Units_Ordered,Revenue,Avg_Inventory,Forecast_APE,Stockout_Rate,Overstock_Rate,Avg_Days_of_Supply,Promo_Share
2022-04-06,North,Toys,1057,834,56750.4105,272.5,0.047274575340551045,0.0,0.0,1.559938103164167,0.5
2022-04-06,South,Clothing,666,821,35161.404500000004,257.4,0.049470878659967715,0.0,0.0,2.0814339538593023,0.4
2022-04-06,South,Electronics,956,866,33981.716499999995,217.85714285714286,0.12007488681873994,0.0,0.0,1.6144848194984804,0.5714285714285714
2022-04-06,South,Furniture,776,395,40330.2555,335.4,0.13395228703273923,0.0,0.0,2.448388203749686,0.4
2022-04-06,South,Groceries,1217,619,58710.8945,372.1666666666667,0.06578811093760771,0.0,0.0,3.0038088102265363,0.3333333333333333
2022-04-06,South,Toys,1188,840,53570.8045,334.1666666666667,0.096238211612016,0.0,0.0,2.6691190858075804,0.6666666666666666
2022-04-06,West,Clothing,995,646,39052.4155,213.71428571428572,0.10164896541258368,0.0,0.0,1.4542880367404727,0.42857142857142855
2022-04-06,West,Furniture,925,1254,46428.7555,296.4,2.055813358339738,0.0,0.0,2.3696041606975817,0.3
2022-04-06,West,Groceries,994,421,51685.580500000004,290.1666666666667,0.04598197593000006,0.0,0.0,2.124634042456018,0.6666666666666666
2022-04-06,West,Toys,332,272,9780.88,277.25,0.19429990417219517,0.0,0.0,2.141938209099989,0.5
2022-04-07,East,Clothing,1034,718,65455.119999999995,309.5,0.2627693013207914,0.0,0.0,2.4799296633812493,0.3333333333333333
2022-04-07,East,Electronics,250,251,16490.277,258.3333333333333,0.1780178476645435,0.0,0.0,2.621949689411122,0.3333333333333333
2022-04-07,East,Furniture,355,270,14515.51,423.5,0.08169496021220157,0.0,0.0,3.840064092802588,0.0
2022-04-07,East,Groceries,522,237,14751.835,435.6666666666667,0.05789862464114954,0.0,0.0,4.155481184703146,0.0
2022-04-07,East,Toys,684,1042,38679.693,214.71428571428572,0.5532869166924341,0.0,0.0,1.5954247205589078,0.42857142857142855
2022-04-07,North,Clothing,733,194,31897.402000000002,279.0,0.07537810540336805,0.0,0.0,2.0838414722312244,0.3333333333333333
2022-04-07,North,Electronics,946,502,57948.372,292.2,0.112790205541021,0.0,0.0,1.8544632791549003,0.4
2022-04-07,North,Furniture,124,293,6796.088,191.66666666666666,0.25415789473684214,0.0,0.0,1.7384387355301634,0.0
2022-04-07,North,Groceries,2103,1004,129974.7235,337.4166666666667,0.059727532667692755,0.0,0.0,2.2959889229544825,0.6666666666666666
2022-04-07,North,Toys,695,436,32145.782,226.5,0.11600152979225017,0.0,0.0,1.2079139272060133,0.25
2022-04-07,South,Clothing,462,476,13029.288,369.25,4.904132929551931,0.0,0.0,2.3965637411966725,0.5
2022-04-07,South,Electronics,582,529,26683.444,220.2,0.2701154278536662,0.0,0.0,1.9144364651588248,0.4
2022-04-07,South,Furniture,714,591,33766.008,318.0,0.11747984797142104,0.0,0.0,3.38903756808432,0.6
2022-04-07,South,Groceries,579,546,17195.362,327.5,0.19888285421489513,0.0,0.0,2.794880137669514,0.5
2022-04-07,South,Toys,213,126,14727.67,313.5,0.07023123262279891,0.0,0.0,2.9741980746417873,0.0
2022-04-07,West,Clothing,673,421,38957.474,236.6,0.055519677492852346,0.0,0.0,2.606677838069423,0.2
2022-04-07,West,Electronics,1038,857,64300.481999999996,320.6666666666667,0.09255953964983103,0.0,0.0,2.383509508191465,0.5
2022-04-07,West,Furniture,364,355,13965.95,332.3333333333333,0.059450394634605164,0.0,0.0,3.0082078695134236,0.3333333333333333
2022-04-07,West,Groceries,986,814,50808.604,342.14285714285717,0.09422546925611532,0.0,0.0,2.7951337358140926,0.42857142857142855
2022-04-07,West,Toys,1516,1549,51600.08149999999,315.0,0.21463494069047376,0.0,0.0,2.1126387682265064,0.7272727272727273
2022-04-08,East,Clothing,1112,638,50432.9755,322.6,0.07601324402291101,0.0,0.0,1.9667338256588125,0.4
2022-04-08,East,Electronics,182,189,2966.418,269.0,0.021868131868131812,0.0,0.0,2.6298882681564244,1.0
2022-04-08,East,Furniture,574,680,21038.138,201.83333333333334,0.17315745769768753,0.0,0.0,1.9182378363017796,0.8333333333333334
2022-04-08,East,Groceries,598,467,25941.542999999998,218.25,0.12240275446849773,0.0,0.0,1.6578959936078586,0.5
2022-04-08,East,Toys,408,536,11769.4065,338.75,0.12960136879932102,0.0,0.0,2.771082441006696,0.5
2022-04-08,North,Clothing,1369,1267,53647.1085,291.0833333333333,0.11058041371146328,0.0,0.0,2.3772937295841765,0.4166666666666667
2022-04-08,North,Electronics,527,590,21446.8085,237.6,0.17197703767212716,0.0,0.0,2.432081482472173,0.2
2022-04-08,North,Furniture,266,398,13617.422,311.3333333333333,0.2574254065535286,0.0,0.0,2.4037878206784353,0.3333333333333333
2022-04-08,North,Groceries,1045,703,82433.56499999999,257.0,0.07690873788400414,0.0,0.0,1.6960541426033826,0.8333333333333334
2022-04-08,North,Toys,228,150,17735.544,157.0,0.12262023217247096,0.5,0.0,0.8037450416115735,0.5
2022-04-08,South,Clothing,978,814,57539.138,284.75,0.26449860119777613,0.0,0.0,2.3113605320411947,0.625
2022-04-08,South,Electronics,389,192,30714.291,421.5,0.04127413879459069,0.0,0.0,3.5611196557127283,0.5
2022-04-08,South,Furniture,340,482,16656.8075,226.16666666666666,0.2095292522540845,0.0,0.0,2.2378510565604444,0.6666666666666666
2022-04-08,South,Groceries,617,678,13530.1345,289.0,1.1010040682362774,0.0,0.0,1.9462117186260082,0.5714285714285714
2022-04-08,South,Toys,824,396,46289.873999999996,322.4,0.10050279695452113,0.0,0.0,2.422750777697528,0.4
2022-04-08,West,Clothing,761,831,36003.0585,250.71428571428572,0.4304485119397747,0.0,0.0,2.0366952151938205,0.5714285714285714
2022-04-08,West,Electronics,420,304,20077.579999999998,332.5,0.056719999999999986,0.0,0.0,2.628211972382376,1.0
2022-04-08,West,Furniture,395,381,13314.99,288.3333333333333,0.09134461428230238,0.0,0.0,2.581323214445469,0.0
2022-04-08,West,Groceries,1194,603,58328.5935,346.6,0.022051517369972885,0.0,0.0,2.6151260025468037,0.4
2022-04-08,West,Toys,1455,747,91627.461,314.14285714285717,0.12418403263732106,0.0,0.0,1.721240335652891,0.14285714285714285
2022-04-09,East,Clothing,493,365,14268.182499999999,233.66666666666666,0.2905430903932183,0.0,0.0,1.641944041154537,1.0
2022-04-09,East,Electronics,281,429,10140.1685,311.3333333333333,0.36855481352432573,0.0,0.0,2.2938821312288797,0.3333333333333333
2022-04-09,East,Furniture,1253,482,66729.1065,341.5,0.08175202671132718,0.0,0.0,2.5553426733198448,0.5
2022-04-09,East,Groceries,743,507,25125.767,214.4,0.08458536620114976,0.0,0.0,1.6652966499322308,0.4
2022-04-09,East,Toys,174,265,8143.96,232.66666666666666,0.0655268199233716,0.0,0.0,2.1801615481001506,1.0
2022-04-09,North,Clothing,488,341,31423.626000000004,332.0,0.10470436950058563,0.0,0.0,2.438835848105195,0.0
2022-04-09,North,Electronics,482,567,22082.1905,321.75,0.10100711028812526,0.0,0.0,2.6071024388210127,0.75
2022-04-09,North,Furniture,1468,743,100284.09850000001,305.7142857142857,0.12742444706008557,0.0,0.0,1.8088872530828246,0.2857142857142857
2022-04-09,North,Groceries,727,500,43701.4825,321.5,0.2242492290369129,0.16666666666666666,0.0,2.3970560460637937,0.6666666666666666
2022-04-09,North,Toys,779,814,39531.94,332.8333333333333,0.058050763086700714,0.0,0.0,2.1714129002574394,0.5
2022-04-09,South,Clothing,1857,719,143098.7685,436.8333333333333,0.04454408671603752,0.0,0.0,2.6948209086483357,0.5
2022-04-09,South,Electronics,1506,1761,59171.329,288.46153846153845,0.27820927508836557,0.0,0.0,2.4728829410182316,0.15384615384615385
2022-04-09,South,Furniture,1009,540,58779.642,272.8,0.0895409251243335,0.0,0.0,1.8970025746949255,1.0
2022-04-09,South,Groceries,416,453,20969.191499999997,180.6,0.9974795132816616,0.0,0.0,1.6071971901026736,0.2
2022-04-09,South,Toys,493,389,21857.996,277.0,0.10987602042977566,0.0,0.0,2.009553607278512,0.6666666666666666
2022-04-09,West,Clothing,262,82,15427.093499999999,299.0,0.10224143160448892,0.0,0.0,1.9069309322316252,1.0
2022-04-09,West,Electronics,800,326,31767.04,374.75,0.1552316156674709,0.0,0.0,2.789756509958095,0.25
2022-04-09,West,Furniture,463,460,20040.893,287.0,0.04844254586813393,0.0,0.0,2.187690907543164,0.5
2022-04-09,West,Groceries,767,604,34379.361999999994,222.4,0.04446735983556176,0.0,0.0,1.8505220229000492,1.0
2022-04-09,West,Toys,945,536,25405.662500000002,320.42857142857144,0.10476340827426946,0.14285714285714285,0.0,2.239988427088268,0.2857142857142857
2022-04-10,East,Clothing,896,623,55271.9225,274.3333333333333,0.518658453576447,0.0,0.0,2.130347398999696,0.5
2022-04-10,East,Electronics,208,414,10258.464,126.5,0.5614281329203041,0.0,0.0,1.217003756109131,0.5
2022-04-10,East,Furniture,411,260,17957.369,214.0,0.42261593084797505,0.0,0.0,1.9346291678656062,0.6666666666666666
2022-04-10,East,Groceries,570,913,40069.989,239.6,0.11492996986148256,0.0,0.0,2.1452520045568333,0.0
2022-04-10,North,Clothing,849,840,37332.3735,347.0,0.07832128995318288,0.0,0.0,2.3627853324920367,0.8333333333333334
2022-04-10,North,Electronics,341,224,13227.247500000001,308.75,0.15742959351256064,0.0,0.0,2.304433779871363,0.5
2022-04-10,North,Furniture,1225,684,55391.6725,277.7142857142857,0.1883649639744363,0.0,0.0,1.555054036985746,0.42857142857142855
2022-04-10,North,Groceries,633,541,39651.479999999996,349.75,0.29689830669710804,0.0,0.0,2.750960083535548,0.75
2022-04-10,North,Toys,1301,815,53956.3875,293.9,0.3788229488752312,0.0,0.0,2.294133875487139,0.4
2022-04-10,South,Clothing,788,640,35733.5505,270.57142857142856,0.07728271607619432,0.0,0.0,1.7749487961301835,0.7142857142857143
2022-04-10,South,Electronics,847,241,44625.232,399.3333333333333,0.03282354277463182,0.0,0.0,2.6418106987358168,0.3333333333333333
2022-04-10,South,Furniture,392,227,23342.458,358.0,0.11008859009801451,0.0,0.0,2.890997400231761,1.0
2022-04-10,South,Groceries,412,372,22820.370000000003,314.0,0.07158463317040442,0.0,0.0,1.9921893571000804,0.5
2022-04-10,South,Toys,1175,409,62437.693,286.57142857142856,0.13817333918071628,0.0,0.0,2.0201245713546707,0.42857142857142855
2022-04-10,West,Clothing,1343,947,65273.004,243.375,0.06049706088765328,0.0,0.0,1.756196584820161,0.5
2022-04-10,West,Electronics,582,531,26031.791,300.5,0.06439008884803926,0.0,0.0,2.3260345874094934,0.75
2022-04-10,West,Furniture,201,551,15086.405499999999,90.66666666666667,0.12409026605748608,0.0,0.0,0.8265020627105889,0.6666666666666666
2022-04-10,West,Groceries,559,853,34935.7095,262.7142857142857,0.11890641546145056,0.0,0.0,2.191055595136571,0.14285714285714285
2022-04-10,West,Toys,543,406,19649.37,199.83333333333334,0.47743552253099725,0.0,0.0,1.35429456281699,0.5
2022-04-11,East,Clothing,347,338,14854.259,251.66666666666666,0.09738321814548016,0.0,0.0,2.0641803596822133,1.0
2022-04-11,East,Electronics,651,580,19366.777000000002,302.0,0.08384472980071574,0.0,0.0,2.3914752721692256,0.5
2022-04-11,East,Furniture,588,692,37657.0455,246.6,0.11399003381843076,0.0,0.0,1.8131089488905971,0.4
2022-04-11,East,Groceries,866,655,28706.969,219.0,0.1747215316229523,0.0,0.0,1.5227991606766749,0.4
2022-04-11,East,Toys,739,437,29587.4185,264.4,0.1918621262252727,0.0,0.0,2.0519081095043097,0.2
2022-04-11,North,Clothing,610,299,44441.711,339.75,0.20362757577930773,0.0,0.0,2.456327921565433,0.25
2022-04-11,North,Electronics,1214,695,46230.4695,297.0,0.09486167684112541,0.0,0.0,1.9652262808126997,0.8333333333333334
2022-04-11,North,Furniture,517,591,24497.318,171.83333333333334,0.5101008500170857,0.0,0.0,1.318309609893274,0.16666666666666666
2022-04-11,North,Groceries,702,652,37998.218,275.4,0.31085386443046825,0.0,0.0,1.9463572564742109,0.6
2022-04-11,North,Toys,1479,667,64290.69,342.85714285714283,0.08355004753727255,0.0,0.0,2.2620066242805414,0.5714285714285714
2022-04-11,South,Clothing,1050,825,45374.973,292.8333333333333,0.03529722279692194,0.0,0.0,2.0690068561591444,0.3333333333333333
2022-04-11,South,Electronics,78,310,4727.172,70.33333333333333,1.2066943241943242,0.0,0.0,0.704092550187013,1.0
2022-04-11,South,Furniture,218,456,10841.146,134.0,0.09480942480942485,0.0,0.0,0.8256148066762709,0.3333333333333333
2022-04-11,South,Groceries,1758,960,84532.434,329.5,0.05074407527740779,0.0,0.0,2.533911606634584,0.5
2022-04-11,South,Toys,546,574,31475.802000000003,251.25,0.15248703010629425,0.0,0.0,1.9172183037028427,0.5
2022-04-11,West,Clothing,678,1168,42278.369999999995,195.33333333333334,0.13422363539495547,0.0,0.0,1.3494551636413303,0.6666666666666666
2022-04-11,West,Electronics,645,815,31398.09,287.0,0.2378814242381753,0.0,0.0,2.809212101151291,0.42857142857142855
2022-04-11,West,Furniture,405,124,20525.277000000002,303.0,0.07881485886967148,0.0,0.0,2.0390257361574227,0.0
2022-04-11,West,Groceries,709,394,35296.8015,293.6666666666667,0.04027956123805923,0.0,0.0,1.5976069721902195,0.6666666666666666
2022-04-11,West,Toys,687,546,25673.68,271.6,1.2204505017578788,0.0,0.0,1.793119230007603,0.4
2022-04-12,East,Clothing,313,290,20286.96,259.5,0.03585079365079363,0.0,0.0,1.9415225291419267,0.0
2022-04-12,East,Electronics,661,533,34847.96,290.6666666666667,0.017885726895855977,0.0,0.0,1.558931622663666,0.0
2022-04-12,East,Furniture,424,367,18892.028,269.0,0.586164628914629,0.0,0.0,2.559037646499219,0.5
2022-04-12,East,Groceries,1148,468,56420.9895,359.0,0.05772000386205389,0.0,0.0,2.7995011739858584,0.4
2022-04-12,East,Toys,724,506,43034.546,340.2,0.1303618759541223,0.0,0.0,2.2314153706966455,0.8
2022-04-12,North,Clothing,563,427,14758.9345,321.5,0.33675341130604286,0.0,0.0,2.998751895063395,0.75
2022-04-12,North,Electronics,528,269,36391.418999999994,276.0,0.08006073736027076,0.0,0.0,1.5338925675837585,0.25
2022-04-12,North,Furniture,596,214,43027.701,266.6666666666667,0.04609052473202333,0.0,0.0,1.5537343883633323,0.0
2022-04-12,North,Groceries,815,561,35731.3905,223.5,0.1101016356187981,0.0,0.0,1.4829945840043,0.8333333333333334
2022-04-12,North,Toys,280,842,10962.2755,90.66666666666667,0.2599156107141967,0.0,0.0,0.7373890788243643,0.0
2022-04-12,South,Clothing,549,453,26299.430000000004,256.25,0.4463702345076655,0.0,0.0,1.8563442435212605,0.5
2022-04-12,South,Electronics,434,671,22228.104,210.75,0.24017165879729824,0.0,0.0,1.7283932099472454,0.25
2022-04-12,South,Furniture,1425,948,82819.20449999999,292.0,0.513589656747244,0.0,0.0,2.035150610668571,0.375
2022-04-12,South,Groceries,1479,918,84102.96100000001,273.0,0.09300703054996337,0.0,0.0,1.7588902279265457,0.6
2022-04-12,South,Toys,348,343,10433.697,210.75,1.4763530810700503,0.0,0.0,1.4063113482282366,0.5
2022-04-12,West,Clothing,707,551,25068.859,262.8,0.27241055133084646,0.0,0.0,1.8468660630897014,0.8
2022-04-12,West,Electronics,1542,1267,57534.914,275.27272727272725,0.14834253200751915,0.0,0.0,2.236404669899773,0.5454545454545454
2022-04-12,West,Furniture,343,140,10691.423999999999,375.5,0.017524105461393606,0.0,0.0,3.3891764965883033,0.5
2022-04-12,West,Groceries,541,664,33275.21,220.0,0.16742859081405168,0.0,0.0,1.7418290077885827,0.6
2022-04-12,West,Toys,550,657,23879.3,203.2,0.12427404187843301,0.0,0.0,1.7800275884140588,0.6
2022-04-13,East,Clothing,923,563,53552.64000000001,332.1666666666667,0.11020410094129551,0.0,0.0,2.917074537614211,0.3333333333333333
2022-04-13,East,Electronics,413,321,31941.581,327.0,0.12763219377113585,0.0,0.0,1.8309517301967055,0.5
2022-04-13,East,Furniture,206,199,13936.208,183.0,0.17870075757575754,0.0,0.0,1.0472370481638915,0.5
2022-04-13,East,Groceries,634,323,30556.4375,295.25,0.04120370416882519,0.0,0.0,2.538752564331788,0.5
2022-04-13,East,Toys,658,437,32793.756,254.0,0.01289600098681886,0.0,0.0,2.039085868747624,0.5
2022-04-13,North,Clothing,532,689,25072.568,178.75,0.8843854048293246,0.0,0.0,1.226698401507862,0.25
2022-04-13,North,Electronics,708,781,40305.57000000001,208.33333333333334,0.23714601585565365,0.0,0.0,1.2797462447821444,0.6666666666666666
2022-04-13,North,Furniture,566,441,32634.7545,273.5,0.1508039089878023,0.0,0.0,1.7734776545321955,0.6666666666666666
2022-04-13,North,Groceries,1318,534,64762.519,309.7142857142857,0.0668119026167773,0.0,0.0,2.3129411446466013,0.8571428571428571
2022-04-13,North,Toys,551,556,28310.641,278.1666666666667,0.10152363598772236,0.0,0.0,2.36866464773534,0.5
2022-04-13,South,Clothing,364,431,24097.943,211.0,0.06139394856856072,0.0,0.0,1.3394626740411502,1.0
2022-04-13,South,Electronics,893,717,61259.8035,283.14285714285717,0.1375267684468973,0.0,0.0,2.626783798666319,0.5714285714285714
2022-04-13,South,Furniture,539,281,35440.47,260.0,0.043573284735580996,0.0,0.0,1.7877551854047768,0.3333333333333333
2022-04-13,South,Groceries,655,324,22817.757,270.5,1.6065918671698733,0.0,0.0,1.626787150323059,0.5
2022-04-13,South,Toys,1032,769,30029.579000000005,248.0,0.109602289931151,0.0,0.0,1.752077558625447,0.42857142857142855
2022-04-13,West,Clothing,618,574,46716.044,340.5,0.06409284962961762,0.0,0.0,3.570439740947002,0.75
2022-04-13,West,Electronics,346,526,18627.139,254.0,0.0674556668361206,0.0,0.0,1.7726169361880222,0.3333333333333333
2022-04-13,West,Furniture,193,312,7410.901,203.0,0.16022342995169078,0.0,0.0,1.6234648202370865,0.0
2022-04-13,West,Groceries,792,751,44678.146499999995,227.28571428571428,0.09544129517165813,0.0,0.0,1.642870403416897,0.5714285714285714
2022-04-13,West,Toys,579,748,32476.068,189.33333333333334,0.2813364290342831,0.0,0.0,1.7878540224762869,0.5
2022-04-14,East,Clothing,698,1017,29579.597999999998,255.83333333333334,0.26566195627320477,0.0,0.0,2.0445845450182336,0.16666666666666666
2022-04-14,East,Electronics,340,324,11850.479999999998,228.33333333333334,0.035561635744562566,0.0,0.0,1.8918239528242482,0.6666666666666666
2022-04-14,East,Furniture,1003,694,57724.852,335.7142857142857,0.7588728938607591,0.0,0.0,2.4543698853193083,0.2857142857142857
2022-04-14,East,Groceries,641,362,28753.4055,251.0,0.07264752303232598,0.0,0.0,1.9503385304584853,0.3333333333333333
2022-04-14,East,Toys,948,895,40585.064,285.75,0.06422943625253563,0.0,0.0,1.996269128428075,0.375
2022-04-14,North,Clothing,711,313,27044.775999999998,282.25,0.07110550850016607,0.0,0.0,2.415614391504925,1.0
2022-04-14,North,Electronics,879,419,53193.146,373.75,0.03514441378129507,0.0,0.0,2.5484011749605435,0.5
2022-04-14,North,Furniture,700,647,23611.482,295.6666666666667,0.14378489394565072,0.0,0.0,2.2189184567642064,0.6666666666666666
2022-04-14,North,Groceries,107,224,6466.374,85.5,0.12483101851851847,0.0,0.0,0.6717479674796748,0.0
2022-04-14,North,Toys,562,592,23246.449,172.8,0.08170406924605704,0.0,0.0,1.4517364222542544,0.6
2022-04-14,South,Clothing,1118,606,41967.519,425.0,0.22748996529969281,0.0,0.0,3.036069112583524,0.6
2022-04-14,South,Electronics,1110,1198,46368.537000000004,231.0,0.10251665701412827,0.0,0.0,1.6558109029614219,0.5
2022-04-14,South,Furniture,319,169,20306.39,186.33333333333334,0.03712808598071756,0.0,0.0,1.9357534604697768,1.0
2022-04-14,South,Groceries,648,335,40255.688,391.25,0.19905488001170615,0.0,0.0,2.8184873697140187,0.75
2022-04-14,South,Toys,399,245,31292.256,206.66666666666666,0.11011805555555555,0.0,0.0,1.6330139965833694,0.3333333333333333
2022-04-14,West,Clothing,421,379,15375.457000000002,229.75,0.6420062054173896,0.0,0.0,1.7653283044496413,1.0
2022-04-14,West,Electronics,646,540,39556.862,283.6,0.300966615006587,0.0,0.0,2.1489925522746924,0.4
2022-04-14,West,Furniture,1369,1126,55647.604,258.45454545454544,0.1531440193708307,0.0,0.0,2.1757580084958237,0.2727272727272727
2022-04-14,West,Groceries,409,597,19703.447,244.75,1.0439517299729255,0.0,0.0,1.7588435233224704,0.0
2022-04-14,West,Toys,175,349,11575.679499999998,232.0,0.29382709510357813,0.0,0.0,1.8976369897168759,0.6666666666666666
2022-04-15,East,Clothing,301,458,13626.222000000002,285.5,0.07720262654012654,0.0,0.0,2.8951563265750315,0.5
2022-04-15,East,Electronics,1383,974,75556.675,374.2857142857143,0.15142369643112388,0.0,0.0,3.5112117728392698,0.5714285714285714
2022-04-15,East,Furniture,54,125,2220.556,188.0,0.03254545454545454,0.0,0.0,1.4376037085137416,0.5
2022-04-15,East,Groceries,1208,1153,57315.037,277.4,0.11908151116693325,0.0,0.0,2.074684335519925,0.1
2022-04-15,East,Toys,961,752,46101.988,306.14285714285717,0.7631306696199491,0.0,0.0,2.1776039600437267,0.5714285714285714
2022-04-15,North,Clothing,764,438,23224.9235,328.25,0.06483995496687249,0.0,0.0,2.1018255924091083,0.25
2022-04-15,North,Electronics,677,838,21617.548499999997,238.6,0.07847723745560437,0.0,0.0,1.7338792675991144,0.2
2022-04-15,North,Furniture,598,790,28906.131,305.2857142857143,0.1877612512851067,0.0,0.0,2.713365269477858,0.5714285714285714
2022-04-15,North,Groceries,924,512,53208.301499999994,369.25,0.2603838455666913,0.0,0.0,2.4115910263503504,0.5
2022-04-15,North,Toys,224,131,19720.415999999997,182.0,0.2505189003436426,0.0,0.0,1.234628227692456,0.5
2022-04-15,South,Clothing,927,638,54937.989,268.2,0.030524561260618116,0.0,0.0,2.0829684580552765,0.4
2022-04-15,South,Electronics,1276,454,68123.007,255.85714285714286,0.10389867140142417,0.0,0.0,1.5470577617679517,0.2857142857142857
2022-04-15,South,Furniture,885,624,34800.7,305.8,0.08549293618562889,0.0,0.0,2.6257567313999566,0.6
2022-04-15,South,Groceries,799,582,28049.493,254.2,0.020727152375634238,0.0,0.0,1.6017546345951366,0.8
2022-04-15,South,Toys,771,768,40234.521,228.16666666666666,0.05832541072375138,0.0,0.0,1.9297495843272419,0.8333333333333334
2022-04-15,West,Clothing,859,643,49182.380000000005,341.0,0.09942922523018569,0.2,0.0,2.7026550678458072,0.8
2022-04-15,West,Electronics,201,367,7454.742999999999,184.25,0.12424089181663227,0.0,0.0,1.4911249932668766,0.75
2022-04-15,West,Groceries,374,553,20240.202,235.75,0.4833009916675575,0.0,0.0,2.204628494796755,0.25
2022-04-15,West,Toys,477,665,16651.21,279.42857142857144,0.16954900354697028,0.0,0.0,2.3412948135224196,1.0
2022-04-16,East,Clothing,189,465,8147.8465,117.0,0.6656933156933157,0.0,0.0,1.1765460713393268,0.3333333333333333
2022-04-16,East,Electronics,286,262,16897.888000000003,181.0,0.24059762877240756,0.0,0.0,1.1387512698702507,0.6666666666666666
2022-04-16,East,Furniture,1341,811,65494.824,337.75,0.08591112902610741,0.0,0.0,2.697983368088253,0.5
2022-04-16,East,Groceries,722,574,47054.046,266.0,0.17752179841592478,0.0,0.0,1.785308968803859,0.5
2022-04-16,East,Toys,339,532,17566.736000000004,255.2,0.46163264076715027,0.0,0.0,2.2676580891843154,1.0
2022-04-16,North,Clothing,373,485,17639.016000000003,193.4,1.18585935828877,0.0,0.0,2.1064411721619485,0.6
2022-04-16,North,Electronics,184,499,4942.710999999999,247.33333333333334,0.6210326510721248,0.0,0.0,1.7074333482078548,0.6666666666666666
2022-04-16,North,Furniture,139,306,9773.387999999999,139.33333333333334,0.28218567251461985,0.0,0.0,1.0050939220271486,0.3333333333333333
2022-04-16,North,Groceries,1513,683,70021.9035,401.14285714285717,0.09597927482508913,0.0,0.0,2.287822677506366,0.42857142857142855
2022-04-16,North,Toys,1062,715,66995.15,290.1111111111111,0.48993402688323623,0.0,0.0,2.7641165025190753,0.4444444444444444
2022-04-16,South,Clothing,420,408,24538.574,243.66666666666666,0.04541555780704717,0.0,0.0,1.552369694458169,0.3333333333333333
2022-04-16,South,Electronics,580,485,32819.3455,219.75,0.06884601984312085,0.0,0.0,1.4785795123585088,0.5
2022-04-16,South,Furniture,939,690,73536.3545,203.16666666666666,0.15021893214934004,0.0,0.0,1.5347846499212023,0.6666666666666666
2022-04-16,South,Groceries,878,475,39833.529500000004,252.6,0.05937082443604598,0.0,0.0,2.1147687856081374,0.6
2022-04-16,South,Toys,1010,742,67272.68100000001,251.5,0.08407927470380006,0.0,0.0,1.8575561935300702,0.5
2022-04-16,West,Clothing,732,853,33191.383,182.57142857142858,1.9812428775359798,0.0,0.0,1.508376707429549,0.0
2022-04-16,West,Electronics,830,666,48077.579,187.5,0.10197012257407857,0.0,0.0,1.4025211792225043,0.16666666666666666
2022-04-16,West,Furniture,576,286,20327.455,274.25,0.31725654812391446,0.0,0.0,2.562794105551807,0.75
2022-04-16,West,Groceries,545,332,12057.753,286.6666666666667,0.1682010192638873,0.0,0.0,1.8886369049857343,0.6666666666666666
2022-04-16,West,Toys,610,382,33340.3735,217.75,0.07199560858844553,0.0,0.0,1.6321333655106471,0.0
2022-04-17,East,Clothing,1134,811,64961.597499999996,321.875,0.08558450988400548,0.0,0.0,2.745481536793426,0.25
2022-04-17,East,Electronics,964,231,47204.58,394.3333333333333,0.010142492020664614,0.0,0.0,1.8539740464587557,0.3333333333333333
2022-04-17,East,Furniture,268,240,22571.961,402.0,0.13302933602060238,0.0,0.0,3.0294036925136445,0.5
2022-04-17,East,Groceries,365,423,27023.573,167.8,0.163152475172413,0.0,0.0,1.287477958045119,0.6
2022-04-17,East,Toys,60,261,4994.442999999999,178.0,0.7098787061994609,0.0,0.0,1.2434817280355037,0.5
2022-04-17,North,Clothing,8,104,359.856,499.0,1.88125,0.0,0.0,3.560652395514781,1.0
2022-04-17,North,Electronics,1409,1036,85171.686,279.375,0.07672562477222185,0.0,0.0,2.036999135095648,0.5
2022-04-17,North,Furniture,634,436,32132.578500000003,329.0,0.1925214108396011,0.0,0.0,2.131275600669226,0.5
2022-04-17,North,Groceries,913,559,23106.342,294.5,0.08456779801809351,0.0,0.0,2.5524432047835415,0.8333333333333334
2022-04-17,North,Toys,786,509,53347.68200000001,228.33333333333334,0.11725749167857509,0.0,0.0,1.7152116733042329,0.5
2022-04-17,South,Clothing,1153,456,65883.196,315.6,0.06111608594777559,0.0,0.0,2.4603528664246874,0.8
2022-04-17,South,Electronics,700,254,31044.196,312.6666666666667,0.08306212764879806,0.0,0.0,2.2853508784003154,0.3333333333333333
2022-04-17,South,Furniture,612,503,42658.4185,241.0,0.2258950503894408,0.0,0.0,1.7985662457701879,0.5
2022-04-17,South,Groceries,760,583,43816.484,257.0,0.2002490128086612,0.0,0.0,2.195692623633151,0.4
2022-04-17,South,Toys,1490,935,71768.852,301.7,0.9570804491142171,0.0,0.0,2.2542895200587045,0.5
2022-04-17,West,Clothing,1202,695,67104.46100000001,320.6666666666667,1.7884019757526455,0.0,0.0,2.3360897587874634,0.6666666666666666
2022-04-17,West,Electronics,333,569,21534.074,348.5,0.13317865092960912,0.0,0.0,3.6669475924329626,0.5
2022-04-17,West,Furniture,592,521,25749.385000000002,244.28571428571428,0.09044150970329756,0.0,0.0,2.057053612346225,0.7142857142857143
2022-04-17,West,Groceries,1023,736,62164.9875,288.6666666666667,0.1350051522282612,0.0,0.0,2.2463089922720485,0.16666666666666666
2022-04-17,West,Toys,814,715,47343.722499999996,257.4,0.5666579118126969,0.0,0.0,1.8832634969238278,0.4
