Month,Store ID,Product ID,Category,Region,Units_Ordered,Stockout_Occurred,Stockout_Risk,Forecast_APE,Asset_ID,Shipment_Status,Traffic_Status,Waiting_Time,Logistics_Delay,Logistics_Delay_Reason,Delivered_On_Time,Delay_Risk_Score,Perfect_Order
2022-04,S004,P0017,Groceries,North,3152,0,0,0.08066885869690543,Truck_4,Delayed,Clear,51,1,Mechanical Failure,0,0.4896721329266853,0
2022-04,S004,P0018,Toys,South,3085,0,1,0.1706195000373517,Truck_1,Delayed,Heavy,60,1,None,0,0.9550483664980678,0
2022-04,S004,P0019,Groceries,West,3135,0,1,0.20358923045319116,Truck_9,Delivered,Detour,49,0,None,1,0.2731283213083109,1
2022-04,S004,P0020,Toys,North,3678,0,1,0.23204279696742194,Truck_9,Delivered,Clear,58,0,Mechanical Failure,1,0.23761761546123006,1
2022-04,S005,P0001,Clothing,South,3392,0,0,0.15669391214569264,Truck_7,In Transit,Clear,56,0,None,1,0.3677914925799343,1
2022-04,S005,P0002,Groceries,West,3139,0,1,0.23865835718404627,Truck_8,In Transit,Clear,14,0,Weather,1,0.28556982988934987,1
2022-04,S005,P0003,Toys,West,3708,0,0,0.1926916303690655,Truck_10,Delivered,Clear,57,0,Mechanical Failure,1,0.26446353481920276,1
2022-04,S005,P0004,Toys,South,3008,0,1,0.1578349680267122,Truck_10,In Transit,Clear,47,0,Weather,1,0.27700758008331544,1
2022-04,S005,P0005,Furniture,North,3365,0,1,0.6069708067169228,Truck_8,Delayed,Heavy,39,1,Mechanical Failure,0,0.9863428278672961,0
2022-04,S005,P0006,Clothing,East,3133,0,1,0.2681398102194979,Truck_5,Delayed,Detour,35,1,None,0,0.49864308675501695,0
2022-04,S005,P0007,Clothing,North,3318,0,1,0.21045628907232689,Truck_4,Delayed,Heavy,34,1,Weather,0,0.985462624041054,0
2022-04,S005,P0008,Toys,West,3544,0,1,0.3845432056234406,Truck_2,Delivered,Heavy,13,1,Mechanical Failure,0,0.9720787973015323,0
2022-04,S005,P0009,Toys,East,3278,0,1,0.09115263993531864,Truck_8,Delivered,Heavy,23,1,Traffic,0,0.9729062509174039,0
2022-04,S005,P0010,Groceries,North,3076,0,0,0.2836311575954052,Truck_2,Delayed,Heavy,39,1,Mechanical Failure,0,0.9586240807228864,0
2022-04,S005,P0011,Electronics,West,3088,0,1,0.19607126610686562,Truck_1,Delayed,Heavy,60,1,None,0,0.9550483664980678,0
2022-04,S005,P0012,Clothing,North,3522,0,0,0.42757972485926404,Truck_4,Delivered,Heavy,51,1,Mechanical Failure,0,0.9821881640130578,0
2022-04,S005,P0013,Toys,East,3871,0,1,0.25349722145264547,Truck_3,Delivered,Clear,50,0,None,1,0.2791450747367902,1
2022-04,S005,P0014,Clothing,North,3203,0,0,0.3591544284117171,Truck_7,Delayed,Clear,23,1,None,0,0.47049769229891014,0
2022-04,S005,P0015,Toys,North,3296,0,1,0.26337997520479184,Truck_10,In Transit,Clear,14,0,None,1,0.36981903531442234,1
2022-04,S005,P0016,Groceries,East,3268,0,1,0.0913991159424476,Truck_3,In Transit,Clear,44,0,Weather,1,0.21757754373328214,1
2022-04,S005,P0017,Toys,North,3689,0,0,0.21240507734863473,Truck_6,In Transit,Clear,52,0,Traffic,1,0.34088037291608153,1
2022-04,S005,P0018,Clothing,East,3565,0,1,0.132586047145091,Truck_9,In Transit,Clear,23,0,None,1,0.46848576044655243,1
2022-04,S005,P0019,Electronics,West,3242,0,1,0.1312984966986126,Truck_6,In Transit,Clear,20,0,Mechanical Failure,1,0.2246385221900927,1
2022-04,S005,P0020,Furniture,North,2965,1,1,0.3961668687489335,Truck_4,Delayed,Detour,36,1,None,0,0.45830997036666715,0
2022-05,S001,P0001,Toys,East,3391,0,1,0.32554003507531376,Truck_2,Delivered,Heavy,10,1,None,0,0.9762187094861112,0
2022-05,S001,P0002,Clothing,West,4310,0,1,0.16574835846637498,Truck_5,In Transit,Detour,56,0,Mechanical Failure,1,0.24243764639407353,1
2022-05,S001,P0003,Electronics,North,3694,0,0,0.6538949078524419,Truck_9,Delayed,Detour,23,1,Weather,0,0.6117620556280537,0
2022-05,S001,P0004,Groceries,South,3377,0,1,0.44341181729949425,Truck_3,Delayed,Clear,60,1,Mechanical Failure,0,0.3349540327511818,0
2022-05,S001,P0005,Electronics,East,2753,0,0,0.28299627835297037,Truck_7,Delayed,Clear,19,1,None,0,0.5069179663876022,0
2022-05,S001,P0006,Electronics,East,3705,1,1,0.24066175396660222,Truck_4,Delivered,Clear,58,0,None,1,0.31493336215512646,0
2022-05,S001,P0007,Groceries,South,3604,1,1,0.28455041732483155,Truck_2,Delayed,Detour,18,1,Weather,0,0.4926584471050884,0
2022-05,S001,P0008,Furniture,East,3601,0,1,0.1292544418855083,Truck_10,In Transit,Clear,43,0,Traffic,1,0.26006813353085334,1
2022-05,S001,P0009,Furniture,East,3104,0,1,0.40621570645605926,Truck_4,Delivered,Clear,45,0,None,1,0.25769423167009126,1
2022-05,S001,P0010,Groceries,East,3283,0,1,0.12539924225059654,Truck_2,Delivered,Detour,30,0,None,1,0.2242052855139155,1
2022-05,S001,P0011,Furniture,South,3905,0,0,0.46613376415786667,Truck_2,In Transit,Clear,22,0,Mechanical Failure,1,0.21835664264975282,1
2022-05,S001,P0012,Furniture,South,3724,0,0,0.14537151481357916,Truck_1,Delivered,Clear,32,0,None,1,0.21202375895972364,1
2022-05,S001,P0013,Furniture,East,3471,0,1,0.15328638922340362,Truck_3,Delivered,Detour,42,0,None,1,0.2658157751808875,1
2022-05,S001,P0014,Groceries,North,3021,0,1,0.5033622225118186,Truck_6,In Transit,Clear,30,0,Traffic,1,0.17660138159445318,1
2022-05,S001,P0015,Electronics,West,3321,0,0,0.13401656719385907,Truck_7,Delayed,Detour,23,1,None,0,0.5231501236814594,0
2022-05,S001,P0016,Groceries,North,3171,0,1,0.24664100972624528,Truck_6,Delayed,Detour,30,1,Weather,0,0.5020736247239241,0
2022-05,S001,P0017,Furniture,East,3756,0,0,0.33123719622419356,Truck_2,Delivered,Clear,34,0,None,1,0.2076110416841486,1
2022-05,S001,P0018,Clothing,East,3302,0,0,0.1840398168465511,Truck_6,Delivered,Clear,38,0,Weather,1,0.18237036662933748,1
2022-05,S001,P0019,Groceries,West,3580,0,0,0.1263371212346042,Truck_9,Delayed,Detour,22,1,Mechanical Failure,0,0.424681987118813,0
2022-05,S001,P0020,Groceries,South,3528,0,0,0.26579294986238966,Truck_7,In Transit,Clear,23,0,Weather,1,0.31788307223158385,1
2022-05,S002,P0001,Clothing,North,2906,0,0,0.2616715627147214,Truck_9,In Transit,Clear,28,0,Weather,1,0.3699730979842758,1
2022-05,S002,P0002,Toys,North,3965,0,0,0.10862413236602361,Truck_10,In Transit,Heavy,27,1,Traffic,0,0.9792934666405623,0
2022-05,S002,P0003,Furniture,East,3508,0,0,0.18707520578368989,Truck_10,Delivered,Heavy,17,1,Weather,0,0.9858739294247314,0
2022-05,S002,P0004,Furniture,North,3342,0,0,0.17153550112904967,Truck_3,Delayed,Detour,11,1,None,0,0.42389345361022684,0
2022-05,S002,P0005,Furniture,East,3208,0,1,0.4489833875512706,Truck_3,Delivered,Heavy,60,1,None,0,0.9579453493469537,0
2022-05,S002,P0006,Toys,East,3310,0,0,0.1892821487947912,Truck_7,Delayed,Heavy,51,1,Weather,0,0.9743667750588885,0
2022-05,S002,P0007,Groceries,East,3008,0,1,0.41477552194230155,Truck_8,Delayed,Detour,18,1,Mechanical Failure,0,0.31036805158005487,0
2022-05,S002,P0008,Toys,East,3171,0,1,0.23330153687420815,Truck_2,In Transit,Detour,25,0,Traffic,1,0.2899679391945711,1
2022-05,S002,P0009,Clothing,East,3232,0,0,0.12258851657885282,Truck_3,In Transit,Detour,22,0,Traffic,1,0.38225024216255,1
2022-05,S002,P0010,Groceries,West,3291,0,1,0.23345804641192688,Truck_4,In Transit,Detour,56,0,Mechanical Failure,1,0.22929055258884679,1
2022-05,S002,P0011,Groceries,East,3350,0,1,0.1406414401187463,Truck_6,In Transit,Clear,51,0,Mechanical Failure,1,0.19893388449949356,1
2022-05,S002,P0012,Clothing,South,3657,1,1,0.4507238534767824,Truck_10,Delayed,Heavy,38,1,Traffic,0,0.9763684686682381,0
2022-05,S002,P0013,Electronics,North,3007,0,1,0.17544549843732707,Truck_5,Delayed,Heavy,37,1,Traffic,0,0.9828523285436759,0
2022-05,S002,P0014,Furniture,East,2939,0,0,0.17390893414165234,Truck_6,In Transit,Clear,30,0,Traffic,1,0.17660138159445318,1
2022-05,S002,P0015,Electronics,North,3470,0,1,0.7941353124139165,Truck_2,Delayed,Detour,18,1,Weather,0,0.4926584471050884,0
2022-05,S002,P0016,Electronics,West,2648,0,0,0.41174000793124743,Truck_7,Delayed,Detour,36,1,Mechanical Failure,0,0.438588217001022,0
2022-05,S002,P0017,Clothing,West,3588,0,1,0.3620174345801325,Truck_2,In Transit,Clear,60,0,None,1,0.2320318726846142,1
2022-05,S002,P0018,Furniture,North,3567,1,1,0.3511220788994868,Truck_9,In Transit,Clear,28,0,Weather,1,0.3699730979842758,0
2022-05,S002,P0019,Toys,West,3613,0,1,0.4348277329397081,Truck_5,In Transit,Clear,38,0,Traffic,1,0.2755529935316513,1
2022-05,S002,P0020,Groceries,West,3368,0,1,0.2937312576409126,Truck_8,In Transit,Detour,18,0,Weather,1,0.19660528402678376,1
2022-05,S003,P0001,Electronics,South,3032,0,0,0.34961497301950034,Truck_5,Delayed,Heavy,37,1,Mechanical Failure,0,0.9881057349358733,0
2022-05,S003,P0002,Clothing,West,3820,1,1,0.1236006847087558,Truck_8,Delayed,Clear,48,1,Traffic,0,0.3933283466349923,0
2022-05,S003,P0003,Groceries,North,3718,0,1,0.1601735580379068,Truck_5,Delivered,Heavy,18,1,Weather,0,0.9700000712727217,0
2022-05,S003,P0004,Electronics,East,3113,0,1,0.15420880583843513,Truck_4,Delayed,Clear,29,1,Weather,0,0.520169373756851,0
2022-05,S003,P0005,Furniture,East,3382,0,1,0.10472216585446723,Truck_10,Delivered,Clear,49,0,Mechanical Failure,1,0.3083513279700869,1
2022-05,S003,P0006,Groceries,East,2992,1,1,0.10176532495695297,Truck_2,In Transit,Clear,24,0,Traffic,1,0.28366768400485787,0
2022-05,S003,P0007,Toys,East,3608,1,1,0.1154997620820359,Truck_2,Delivered,Detour,25,0,Traffic,1,0.2494075816668258,0
2022-05,S003,P0008,Toys,East,3293,0,1,0.14049329142720757,Truck_8,Delayed,Clear,20,1,Weather,0,0.6737387584772051,0
2022-05,S003,P0009,Furniture,North,3117,0,0,0.1031887349066953,Truck_9,Delayed,Heavy,56,1,Traffic,0,0.9680362716181871,0
2022-05,S003,P0010,Clothing,South,3814,1,0,0.46019781066542437,Truck_7,Delivered,Detour,31,0,Weather,1,0.35787220535010805,0
2022-05,S003,P0011,Groceries,South,3666,0,1,0.6186288223930173,Truck_6,Delayed,Clear,34,1,Weather,0,0.4968749067442599,0
2022-05,S003,P0012,Electronics,West,3138,0,0,0.31661760593440896,Truck_1,Delayed,Detour,52,1,Weather,0,0.5248544467563225,0
2022-05,S003,P0013,Electronics,South,3533,0,0,0.13311314169482777,Truck_7,Delayed,Clear,19,1,None,0,0.5069179663876022,0
2022-05,S003,P0014,Clothing,North,3705,0,1,0.1369977049493251,Truck_2,In Transit,Detour,41,0,None,1,0.22483896482356425,1
2022-05,S003,P0015,Groceries,West,3747,0,1,0.08250479371294593,Truck_5,Delayed,Detour,33,1,Weather,0,0.552889268266602,0
2022-05,S003,P0016,Furniture,South,3502,0,1,0.12721672394296948,Truck_2,Delayed,Detour,32,1,Traffic,0,0.6013552952058284,0
2022-05,S003,P0017,Toys,South,2967,0,0,0.21398008132233673,Truck_10,Delayed,Heavy,18,1,Weather,0,0.9751974285245326,0
2022-05,S003,P0018,Groceries,West,3122,0,1,0.30281171188962125,Truck_10,Delivered,Clear,60,0,Weather,1,0.3054164088338985,1
2022-05,S003,P0019,Electronics,South,3480,1,1,0.08496747905306794,Truck_4,Delayed,Heavy,38,1,Traffic,0,0.9743623009896879,0
2022-05,S003,P0020,Electronics,East,3837,0,1,0.2343893932849943,Truck_2,In Transit,Clear,31,0,Traffic,1,0.43558466443414984,1
2022-05,S004,P0001,Electronics,South,3309,0,1,0.3794111291089381,Truck_7,Delayed,Heavy,49,1,Weather,0,0.9597064256742501,0
2022-05,S004,P0002,Furniture,South,4031,0,1,0.3151227068973681,Truck_10,In Transit,Detour,41,0,None,1,0.35105274742360143,1
2022-05,S004,P0003,Clothing,South,3086,0,1,0.3261152659321951,Truck_8,Delivered,Clear,21,0,Traffic,1,0.2838712462967806,1
2022-05,S004,P0004,Toys,East,3569,0,1,0.1649437060349736,Truck_3,Delivered,Detour,24,0,None,1,0.4234161859873518,1
2022-05,S004,P0005,Groceries,North,4100,0,1,0.05837214297274271,Truck_4,Delayed,Clear,32,1,None,0,0.5785403371600983,0
2022-05,S004,P0006,Clothing,North,2838,0,1,0.11976860565849405,Truck_8,Delayed,Heavy,41,1,Weather,0,0.9807998370817167,0
2022-05,S004,P0007,Groceries,East,3818,0,1,0.2036175562625919,Truck_10,Delivered,Detour,24,0,Weather,1,0.33149861664010544,1
2022-05,S004,P0008,Groceries,South,3775,0,1,0.13240434720926467,Truck_5,Delayed,Detour,33,1,Weather,0,0.552889268266602,0
2022-05,S004,P0009,Clothing,South,3011,0,1,0.10946302939566628,Truck_10,Delivered,Heavy,19,1,Weather,0,0.9713127217363889,0
2022-05,S004,P0010,Furniture,South,3220,0,1,0.6054519476009779,Truck_3,Delayed,Clear,31,1,None,0,0.632186714721332,0
2022-05,S004,P0011,Electronics,West,3587,0,0,0.20831525258254835,Truck_10,Delayed,Heavy,38,1,Traffic,0,0.9763684686682381,0
2022-05,S004,P0012,Groceries,West,2903,0,1,0.22214481109086187,Truck_2,In Transit,Detour,25,0,Traffic,1,0.2899679391945711,1
2022-05,S004,P0013,Electronics,West,2589,0,0,0.10914310543725388,Truck_5,Delivered,Detour,13,0,Weather,1,0.2547673040028,1
2022-05,S004,P0014,Electronics,East,3436,0,0,0.11600565429553251,Truck_10,Delayed,Clear,49,1,None,0,0.5928614372114756,0
2022-05,S004,P0015,Electronics,South,3396,0,1,0.07530030783451033,Truck_4,Delayed,Heavy,14,1,None,0,0.9805170071961078,0
2022-05,S004,P0016,Electronics,South,4009,0,1,0.1279435670264419,Truck_10,In Transit,Clear,39,0,Weather,1,0.290191934175879,1
2022-05,S004,P0017,Groceries,South,3946,0,1,0.1640308458054546,Truck_1,In Transit,Detour,19,0,Weather,1,0.2599999859162452,1
2022-05,S004,P0018,Electronics,West,3644,0,1,0.2986132274975648,Truck_7,Delayed,Detour,23,1,None,0,0.5231501236814594,0
2022-05,S004,P0019,Clothing,East,3124,0,1,0.24590309758531803,Truck_3,Delivered,Heavy,20,1,Traffic,0,0.9769563505455879,0
2022-05,S004,P0020,Toys,West,3015,0,1,0.21842372610625432,Truck_4,Delayed,Detour,39,1,None,0,0.5100369767062964,0
2022-05,S005,P0001,Toys,East,3756,0,0,0.3972055102844733,Truck_3,In Transit,Heavy,12,1,None,0,0.98964446715445,0
2022-05,S005,P0002,Electronics,North,3275,0,1,0.2393496038440794,Truck_2,In Transit,Clear,39,0,None,1,0.20104829062807816,1
2022-05,S005,P0003,Toys,North,3568,0,0,0.45810460595234354,Truck_1,In Transit,Heavy,51,1,Weather,0,0.9796893803017709,0
2022-05,S005,P0004,Clothing,West,3437,0,1,0.11172154522899899,Truck_4,Delivered,Clear,35,0,Mechanical Failure,1,0.35869591396412076,1
2022-05,S005,P0005,Groceries,South,2983,0,1,0.189676610370871,Truck_10,Delayed,Clear,20,1,None,0,0.388604225601212,0
2022-05,S005,P0006,Furniture,West,2856,0,1,0.19753184708095733,Truck_8,Delayed,Detour,52,1,Traffic,0,0.4818217796274296,0
2022-05,S005,P0007,Groceries,West,3343,0,0,0.2425803492162806,Truck_10,Delayed,Detour,38,1,Traffic,0,0.5588860247335505,0
2022-05,S005,P0008,Clothing,East,3425,0,1,0.12746178298013794,Truck_3,Delayed,Detour,33,1,Traffic,0,0.439527266380287,0
2022-05,S005,P0009,Furniture,West,3568,0,0,0.16002193529273193,Truck_1,Delayed,Clear,58,1,None,0,0.43669877579575817,0
2022-05,S005,P0010,Furniture,South,3235,0,1,0.08859173136620482,Truck_3,Delivered,Detour,37,0,Mechanical Failure,1,0.28233100133220945,1
2022-05,S005,P0011,Electronics,East,3770,0,1,0.12498464316832966,Truck_3,Delayed,Clear,31,1,None,0,0.632186714721332,0
2022-05,S005,P0012,Electronics,West,3372,0,0,0.2948731652088223,Truck_10,Delayed,Detour,24,1,Weather,0,0.4410575651181199,0
2022-05,S005,P0013,Electronics,West,3314,0,0,0.26517649529566883,Truck_1,Delayed,Heavy,53,1,Traffic,0,0.984983607025153,0
2022-05,S005,P0014,Toys,West,3119,0,0,0.1316138506110904,Truck_4,In Transit,Heavy,50,1,Mechanical Failure,0,0.9808921728001012,0
2022-05,S005,P0015,Clothing,East,3477,0,1,0.3107791597229321,Truck_6,Delayed,Clear,41,1,Weather,0,0.22542999052672727,0
2022-05,S005,P0016,Electronics,East,3140,0,1,0.39002597572649345,Truck_5,Delayed,Detour,12,1,Mechanical Failure,0,0.6484601231636886,0
2022-05,S005,P0017,Clothing,North,3012,0,0,0.1712700682817056,Truck_7,Delayed,Detour,54,1,Mechanical Failure,0,0.46027383432614594,0
2022-05,S005,P0018,Toys,West,3397,0,1,0.06751625218887865,Truck_4,Delayed,Detour,23,1,Traffic,0,0.3807968530761518,0
2022-05,S005,P0019,Electronics,East,3214,0,1,0.313271995876821,Truck_7,In Transit,Heavy,54,1,Traffic,0,0.9876605275442087,0
2022-05,S005,P0020,Clothing,North,3974,0,0,0.347006343426488,Truck_6,In Transit,Detour,34,0,Mechanical Failure,1,0.3512583920539599,1
2022-06,S001,P0001,Clothing,North,3454,0,1,0.1419325092106727,Truck_7,Delivered,Detour,42,0,Mechanical Failure,1,0.4798921160547701,1
2022-06,S001,P0002,Clothing,South,3020,1,1,0.21590210314031802,Truck_5,In Transit,Clear,11,0,Weather,1,0.24862773356146822,0
2022-06,S001,P0003,Clothing,East,3511,0,1,0.11848612887938123,Truck_3,In Transit,Heavy,58,1,Mechanical Failure,0,0.9800127707775157,0
2022-06,S001,P0004,Toys,South,3529,0,0,0.205711024461026,Truck_10,Delayed,Detour,24,1,Weather,0,0.4410575651181199,0
2022-06,S001,P0005,Toys,East,3571,0,1,0.249293940922625,Truck_7,Delivered,Heavy,58,1,Traffic,0,0.9464520357524069,0
2022-06,S001,P0006,Groceries,West,3118,0,1,0.42181542799967714,Truck_8,Delivered,Detour,19,0,Mechanical Failure,1,0.25881278631863536,1
2022-06,S001,P0007,Toys,East,3253,0,1,0.1340761812755091,Truck_10,In Transit,Clear,51,0,None,1,0.39875482575697935,1
2022-06,S001,P0008,Toys,North,3237,0,1,0.1952083932468112,Truck_5,Delivered,Clear,15,0,None,1,0.307042513097058,1
2022-06,S001,P0009,Furniture,East,3282,0,1,0.3320993038633326,Truck_10,Delayed,Detour,24,1,Traffic,0,0.5220499852440789,0
2022-06,S001,P0010,Clothing,East,3691,0,0,0.18060660613362842,Truck_8,Delayed,Detour,47,1,None,0,0.4783704808065572,0
2022-06,S001,P0011,Electronics,South,3520,1,1,0.15408675124370602,Truck_1,Delivered,Detour,32,0,Traffic,1,0.2982892377728744,0
2022-06,S001,P0012,Clothing,East,2839,0,1,0.15079293383443104,Truck_1,Delayed,Heavy,60,1,None,0,0.9550483664980678,0
2022-06,S001,P0013,Toys,North,3287,0,1,0.46073198041080404,Truck_4,Delayed,Heavy,38,1,Traffic,0,0.9743623009896879,0
2022-06,S001,P0014,Toys,West,3214,0,0,0.29171149365321164,Truck_10,Delayed,Detour,39,1,Traffic,0,0.6577300925230456,0
2022-06,S001,P0015,Electronics,West,3711,0,1,0.31028514727246564,Truck_10,Delayed,Detour,21,1,Weather,0,0.6401907514192033,0
2022-06,S001,P0016,Clothing,East,3478,0,0,0.546827691365436,Truck_2,In Transit,Clear,31,0,Traffic,1,0.43558466443414984,1
2022-06,S001,P0017,Groceries,North,2986,0,0,0.3903272799456291,Truck_4,In Transit,Heavy,36,1,None,0,0.9750872603030103,0
2022-06,S001,P0018,Clothing,North,3133,0,1,0.24929239537919257,Truck_5,In Transit,Clear,50,0,Traffic,1,0.2257857588282054,1
2022-06,S001,P0019,Toys,West,3233,0,0,0.1402687430579885,Truck_9,Delivered,Detour,44,0,Traffic,1,0.2245834764093725,1
2022-06,S001,P0020,Electronics,West,3554,0,0,0.1508814249651974,Truck_6,Delivered,Detour,14,0,Weather,1,0.48331511818238804,1
2022-06,S002,P0001,Furniture,East,3311,0,1,0.8221192332885819,Truck_8,Delivered,Clear,56,0,Weather,1,0.2855368862179011,1
2022-06,S002,P0002,Groceries,North,2891,0,1,0.06168889410460375,Truck_1,In Transit,Clear,59,0,Weather,1,0.18729432876849955,1
2022-06,S002,P0003,Groceries,East,2542,1,0,0.09303656572986312,Truck_5,In Transit,Clear,18,0,Weather,1,0.29261281039038667,0
2022-06,S002,P0004,Furniture,East,2892,0,0,0.09853558247804658,Truck_3,Delivered,Detour,55,0,None,1,0.2828720985553868,1
2022-06,S002,P0005,Groceries,East,3547,0,0,0.11856921672714756,Truck_4,Delivered,Detour,34,0,Traffic,1,0.32504644390199267,1
2022-06,S002,P0006,Groceries,South,3605,0,1,0.41928701630945325,Truck_4,Delayed,Detour,36,1,None,0,0.45830997036666715,0
2022-06,S002,P0007,Furniture,East,2990,0,0,0.46800316815376714,Truck_8,In Transit,Clear,56,0,Traffic,1,0.2271016907107079,1
2022-06,S002,P0008,Groceries,South,3365,0,1,0.2762937565804197,Truck_10,In Transit,Clear,43,0,Traffic,1,0.26006813353085334,1
2022-06,S002,P0009,Furniture,South,3030,0,0,0.2805985242724955,Truck_4,Delayed,Heavy,37,1,None,0,0.9795043419642081,0
2022-06,S002,P0010,Furniture,East,3229,0,1,1.1352801915372768,Truck_9,Delivered,Detour,21,0,Mechanical Failure,1,0.2204849921299498,1
2022-06,S002,P0011,Clothing,East,3223,0,1,0.25648361211144766,Truck_10,Delayed,Heavy,19,1,Mechanical Failure,0,0.977402463929291,0
2022-06,S002,P0012,Toys,South,3334,0,1,0.08854070884106369,Truck_10,Delivered,Detour,24,0,Weather,1,0.33149861664010544,1
2022-06,S002,P0013,Groceries,West,3191,1,1,0.2131220229885879,Truck_10,Delivered,Detour,26,0,None,1,0.26794101664407366,0
2022-06,S002,P0014,Electronics,North,3163,0,1,0.09451475253053718,Truck_2,Delivered,Detour,47,0,Traffic,1,0.26881884119197647,1
2022-06,S002,P0015,Toys,West,3543,0,1,0.2680778240409886,Truck_8,In Transit,Detour,52,0,Mechanical Failure,1,0.3085515252594577,1
2022-06,S002,P0016,Electronics,West,2997,0,1,0.31717683021550364,Truck_2,Delayed,Heavy,39,1,Mechanical Failure,0,0.9586240807228864,0
2022-06,S002,P0017,Furniture,East,3549,0,1,0.14186251347648418,Truck_4,In Transit,Heavy,22,1,Weather,0,0.9868130404796203,0
2022-06,S002,P0018,Groceries,West,3345,0,1,0.2567808430095169,Truck_7,In Transit,Clear,49,0,Weather,1,0.27809805402610566,1
2022-06,S002,P0019,Electronics,North,3701,0,1,0.3306469347285267,Truck_3,Delayed,Heavy,54,1,Traffic,0,0.956223084404294,0
2022-06,S002,P0020,Furniture,West,3340,0,1,0.11938749258638705,Truck_8,Delivered,Heavy,20,1,Mechanical Failure,0,0.9425627689527105,0
2022-06,S003,P0001,Clothing,East,3667,0,1,0.3060382550652956,Truck_9,Delayed,Heavy,31,1,Mechanical Failure,0,0.9711999935405424,0
2022-06,S003,P0002,Electronics,South,3458,0,0,0.0797829493454268,Truck_5,Delayed,Detour,52,1,Weather,0,0.46530402411260213,0
2022-06,S003,P0003,Clothing,North,3131,0,0,0.29756271250801264,Truck_6,Delayed,Detour,33,1,Weather,0,0.4630381665487516,0
2022-06,S003,P0004,Electronics,East,3133,0,1,0.12096075796386356,Truck_2,In Transit,Clear,22,0,Mechanical Failure,1,0.21835664264975282,1
2022-06,S003,P0005,Toys,East,3610,0,0,0.15844464774264783,Truck_5,Delivered,Heavy,24,1,Traffic,0,0.9854099582599543,0
2022-06,S003,P0006,Furniture,South,2770,0,0,0.18477404600572406,Truck_8,Delayed,Heavy,16,1,None,0,0.9811875674946898,0
2022-06,S003,P0007,Clothing,West,3381,0,1,0.05579872631095845,Truck_10,In Transit,Clear,40,0,None,1,0.3503179435854966,1
2022-06,S003,P0008,Electronics,West,3499,0,1,0.11852908519391366,Truck_3,Delayed,Clear,31,1,Weather,0,0.6195335748508028,0
2022-06,S003,P0009,Toys,East,3594,0,0,0.5736297390756318,Truck_7,Delayed,Heavy,34,1,Traffic,0,0.9808741748781986,0
2022-06,S003,P0010,Groceries,South,3720,0,1,0.13528239533137726,Truck_3,Delayed,Clear,15,1,Traffic,0,0.48880025435833324,0
2022-06,S003,P0011,Clothing,East,3689,1,0,0.38153521102067234,Truck_4,Delivered,Heavy,13,1,Mechanical Failure,0,0.980155446602099,0
2022-06,S003,P0012,Furniture,West,3138,0,0,0.2860164890806455,Truck_7,In Transit,Clear,32,0,Weather,1,0.22494427598972244,1
2022-06,S003,P0013,Clothing,West,3066,0,0,0.505679550763706,Truck_7,Delivered,Detour,41,0,None,1,0.3149096167840695,1
2022-06,S003,P0014,Furniture,North,2979,0,1,0.16322153735930778,Truck_7,Delivered,Heavy,58,1,Mechanical Failure,0,0.9907095334809403,0
2022-06,S003,P0015,Clothing,South,3691,0,0,0.07479127822416638,Truck_8,Delivered,Detour,24,0,Mechanical Failure,1,0.24366075960552233,1
2022-06,S003,P0016,Groceries,North,3707,0,0,0.06993820930342612,Truck_4,Delivered,Heavy,41,1,Weather,0,0.9788956898189869,0
2022-06,S003,P0017,Groceries,North,3334,0,1,0.18722127646458542,Truck_4,Delayed,Clear,51,1,Mechanical Failure,0,0.4896721329266853,0
2022-06,S003,P0018,Electronics,West,3199,0,0,0.15996317370739907,Truck_1,Delivered,Detour,55,0,None,1,0.18712795785431666,1
2022-06,S003,P0019,Toys,West,2961,0,1,0.612084516193427,Truck_3,Delayed,Clear,46,1,Weather,0,0.6500293315211942,0
2022-06,S003,P0020,Clothing,North,3060,0,1,0.18385168195894516,Truck_1,In Transit,Detour,24,0,None,1,0.30953955152685103,1
2022-06,S004,P0001,Furniture,North,3538,0,1,0.16183341959640724,Truck_4,Delivered,Detour,41,0,None,1,0.29548523828994344,1
2022-06,S004,P0002,Furniture,South,3230,0,0,0.12862083865097504,Truck_7,Delayed,Clear,15,1,Mechanical Failure,0,0.5489599780042308,0
2022-06,S004,P0003,Toys,East,2840,0,1,0.1738498500594356,Truck_9,Delayed,Detour,13,1,Mechanical Failure,0,0.5464207348678469,0
2022-06,S004,P0004,Furniture,South,3217,0,1,0.15751332395665968,Truck_10,Delivered,Heavy,19,1,Weather,0,0.9713127217363889,0
2022-06,S004,P0005,Furniture,East,3484,1,1,0.15446398378588452,Truck_1,Delayed,Clear,14,1,Mechanical Failure,0,0.5313916215738532,0
2022-06,S004,P0006,Groceries,West,3020,1,1,0.4122864984029287,Truck_8,Delayed,Detour,47,1,None,0,0.4783704808065572,0
2022-06,S004,P0007,Clothing,South,3331,0,1,0.20426374624293092,Truck_8,Delivered,Heavy,27,1,Traffic,0,0.9622190611889562,0
2022-06,S004,P0008,Groceries,East,3816,0,1,0.3183869778554836,Truck_3,Delayed,Heavy,57,1,None,0,0.9785915949961776,0
2022-06,S004,P0009,Clothing,South,2883,0,1,0.27816421558344934,Truck_3,In Transit,Heavy,45,1,Weather,0,0.9702794616238412,0
